brand,name,price,processor,ram,ssd,hdd,display,os,rating
hp,HP Ryzen 7 Octa Core 6800H,136000,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
asus,ASUS Pro P5 Core i5 8th Gen,81990,intel_core_i5,0.14285714285714285,0.0,0.5,0.10256410256410253,windows,4.3
acer,acer Spin 7 Core i7 7th Gen,119990,intel_core_i7,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.0
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen,130500,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo Ideapad 720S Core i7 8th Gen,86000,intel_core_i7,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,4.3
asus,ASUS Ryzen 7 Octa Core 5800U,79990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.07264957264957272,windows,3.0
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
msi,MSI GL Core i7 7th Gen,59990,intel_core_i7,0.14285714285714285,0.0,0.5,0.1709401709401709,dos,3.5
lenovo,Lenovo Intel Core i7 12th Gen,119990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
dell,DELL G15 Core i5 12th Gen,84990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ROG Zephyrus G15 (2022) Ryzen 7 Octa Core 6800HS,189990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Ideapad 720S Core i5 8th Gen,74990,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,3.3
hp,HP Pavilion Gaming Core i5 11th Gen,68690,intel_core_i5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Pavilion x360 Core i7 12th Gen,92070,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
dell,DELL Vostro Ryzen 5 Hexa Core 5625U,57890,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
msi,MSI GP76 Core i7 11th Gen,180990,intel_core_i7,0.42857142857142855,0.25,0.0,0.2435897435897436,windows,4.5
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
hp,HP Core i5 12th Gen,62990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
hp,HP Spectre x360 Core i5 8th Gen,136590,intel_core_i5,0.14285714285714285,0.0625,0.0,0.07264957264957272,windows,4.3
hp,HP Core i5 12th Gen,73070,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS Core i9 11th Gen,88990,intel_core_i9,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP 15s Core i3 10th Gen,40250,intel_core_i3,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.1
dell,DELL Core i5 11th Gen,61890,intel_core_i5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,3.5
hp,HP Pavilion Core i5 11th Gen,62180,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Intel Core i5 10th Gen,97500,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,3.7
asus,ASUS ZenBook 13 Core i5 8th Gen,74490,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,4.2
asus,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,167990,amd_ryzen_7,1.0,0.25,0.0,0.07692307692307698,windows,4.3
lenovo,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,73990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
asus,ASUS Core i7 12th Gen,104990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
msi,MSI GS Core i7 8th Gen,149990,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
dell,DELL Inspiron 3000 Core i3 11th Gen,42800,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7,85990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.2435897435897436,windows,4.5
hp,HP Victus Ryzen 5 Hexa Core 5600H,59000,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1923076923076924,windows,4.2
hp,HP Intel Core i5 10th Gen,97500,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,3.7
lenovo,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,73990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Core i5 11th Gen,62779,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron 3511 Core i3 11th Gen,46490,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.3
apple,APPLE 2020 Macbook Pro M1,129990,apple_m1,0.14285714285714285,0.125,0.0,0.07264957264957272,mac,4.5
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
infinix,Infinix INBook X2 Plus Core i7 11th Gen,52990,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Pavilion Gaming Ryzen 5 Hexa Core 5600H,72990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ROG Zephyrus G14 Ryzen 7 Octa Core 6800HS,176990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS TUF Gaming F15 Core i5 10th Gen,59990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Core i3 11th Gen,44990,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.3
hp,HP 15s Intel Core i5 12th Gen,61000,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.8
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
hp,HP Ryzen 3 Dual Core 3250U,31490,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,3.7
microsoft,MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U,99990,amd_ryzen_5,0.14285714285714285,0.03125,0.0,0.14529914529914534,windows,3.8
asus,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,166990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS Pentium Quad Core,28960,intel_pentium,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
gigabyte,GIGABYTE G5 KE,94990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Victus Ryzen 7 Octa Core 6800H,94990,amd_ryzen_7,0.14285714285714285,0.125,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
msi,MSI GF63 Thin Core i5 9th Gen,59990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Core i5 11th Gen,62779,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS Chromebook Flip Touch Celeron Dual Core,22990,intel_celeron,0.0,0.125,0.0,0.0,chrome,4.0
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS Core i3 11th Gen,42550,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
infinix,Infinix INBook Y1 Plus Intel Core i3 10th Gen,29990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
acer,acer Nitro 5 Core i5 12th Gen,85499,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.5
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
dell,DELL Ryzen 5 Hexa Core,67990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo Legion 5 Pro Core i7 11th Gen,152124,intel_core_i7,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.6
lg,LG Gram Core i5 12th Gen,89990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
dell,DELL G7 Core i9 10th Gen,206490,intel_core_i9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core,28490,intel_celeron,0.0,0.25,0.0,0.0,chrome,3.6
dell,DELL Vostro 3000 Core i5 8th Gen,45126,intel_core_i5,0.14285714285714285,0.0,0.5,0.10256410256410253,windows,4.0
hp,HP Spectre Folio Core i7 10th Gen,239759,intel_core_i7,0.42857142857142855,0.125,0.0,0.07264957264957272,windows,4.3
asus,ASUS TUF Gaming F15 Core i9 11th Gen,144990,intel_core_i9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.4
asus,ASUS Vivobook Gaming Core i7 10th Gen,65990,intel_core_i7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
infinix,Infinix INBook Y1 Plus Intel Core i3 10th Gen,29990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
asus,ASUS Ryzen 5 Hexa Core 10th Gen,72990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
dell,DELL Inspiron Ryzen 5 Hexa Core 5500U,66490,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
dell,DELL Vostro Core i3 11th Gen,43090,intel_core_i3,0.0,0.0625,0.5,1.0,windows,4.2
dell,DELL Ryzen 3 Dual Core 3rd Gen,43490,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Intel Core i7 12th Gen,181890,intel_core_i7,0.42857142857142855,0.25,0.0,0.07264957264957272,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 10th Gen,33490,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,3.6
acer,acer Aspire 5 Core i5 11th Gen,47130,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.0
hp,HP 250 G8 Core i3 11th Gen,39999,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,dos,4.0
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS ROG Zephyrus G14 Ryzen 7 Octa Core Ryzen 7,76990,amd_ryzen_7,0.14285714285714285,0.25,0.0,0.10256410256410253,windows,4.3
dell,DELL Core i7 11th Gen,99900,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.5
msi,MSI WF65 Core i7 10th Gen,160990,intel_core_i7,0.42857142857142855,0.0625,0.5,0.1709401709401709,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
asus,ASUS Vivobook 11 Celeron Dual Core,24990,intel_celeron,0.0,0.0625,0.5,0.0,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,68290,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
lenovo,Lenovo Core i3 11th Gen,36000,intel_core_i3,0.0,0.0,0.5,0.1709401709401709,dos,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
dell,DELL Core i5 5th Gen,68990,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,1.6
dell,DELL 7000 Series Core i7 12th Gen,105890,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.8
asus,ASUS VivoBook 14 Core i5 8th Gen,54990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
hp,HP 430 G8 Core i5 11th Gen,66666,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,4.3
asus,ASUS TUF GAMING A17 Ryzen 7 Octa Core 4800H,72990,amd_ryzen_7,0.14285714285714285,0.125,0.0,0.2435897435897436,windows,4.3
lenovo,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,57990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,187990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
dell,DELL Core i5 12th Gen,66490,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
msi,MSI GF63 Thin Core i5 10th Gen,54450,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.1
dell,DELL Inspiron Core i3 12th Gen,63308,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,107990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.0
redmibook,RedmiBook 15 Core i3 11th Gen,44990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
hp,HP Ryzen 5 Hexa Core,76999,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Ideapad 520 Core i5 8th Gen,64821,intel_core_i5,0.14285714285714285,0.0,1.0,0.1709401709401709,windows,3.3
lenovo,Lenovo Core i7 8th Gen,244801,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Spectre x360 Core i7 10th Gen,163990,intel_core_i7,0.42857142857142855,0.125,0.0,0.07264957264957272,windows,3.3
dell,DELL Core i5 11th Gen,68990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
lenovo,lenovo Yoga 7 Core i7 11th Gen Intel EVO,105990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.7
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
acer,acer Aspire 3 Pentium Quad Core,35891,intel_pentium,0.0,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,161990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL 5000 Core i5 7th Gen,76990,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.4
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo B50,52490,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,3.8
dell,DELL Core i5 11th Gen,59490,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lg,LG Gram Core i5 12th Gen,101299,intel_core_i5,0.14285714285714285,0.125,0.0,0.23076923076923073,windows,4.3
hp,HP OMEN Core i7 11th Gen,158000,intel_core_i7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
msi,MSI GF63 Thin Core i7 9th Gen,66990,intel_core_i7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Inspiron Core i5 11th Gen,55190,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
asus,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS,189990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
vaio,Vaio SE Series Core i5 8th Gen,62890,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,3.8
acer,acer Extensa Pentium Quad Core,24800,intel_pentium,0.0,0.0625,0.0,0.1709401709401709,windows,4.4
ultimus,Ultimus S152 Celeron Dual Core,23990,intel_celeron,0.0,0.0625,0.0,0.1709401709401709,windows,4.3
msi,MSI Modern 14 Core i7 11th Gen,80590,intel_core_i7,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.6
hp,HP Pavilion Ryzen 5 Hexa Core 5625U,63490,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.1
dell,DELL G15 Core i5 10th Gen,73990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.4
asus,ASUS Core i5 10th Gen,44990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
acer,acer Aspire 5 Core i5 8th Gen,59990,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.0
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Inspiron 3501 Core i3 10th Gen,39690,intel_core_i3,0.14285714285714285,0.0625,0.0,0.14358974358974363,windows,4.3
dell,DELL Core i5 12th Gen,65990,intel_core_i5,0.14285714285714285,0.125,0.0,0.18803418803418803,windows,4.3
dell,DELL G15 Core i7 12th Gen,149990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.0
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
lenovo,Lenovo Core i7 10th Gen,138550,intel_core_i7,0.42857142857142855,0.125,0.0,0.017094017094017033,windows,4.3
asus,ASUS TUF Gaming F15 Core i5 10th Gen,64990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Chromebook x360 Intel Celeron Quad Core,27990,intel_celeron,0.0,0.125,0.0,0.10256410256410253,chrome,3.8
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Core i7 9th Gen,231400,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
acer,acer Aspire 5 Gaming Core i5 12th Gen,65200,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.8
hp,HP Core i3 10th Gen,39643,intel_core_i3,0.0,0.0,0.5,0.1709401709401709,windows,3.9
asus,ASUS Vivobook Core i3 11th Gen,34990,intel_core_i3,0.0,0.0625,0.0,0.10256410256410253,windows,4.5
lenovo,Lenovo ThinkPad Core i5 10th Gen,155411,intel_core_i5,0.42857142857142855,0.125,0.25,0.10256410256410253,windows,4.3
asus,ASUS EeeBook 12 Celeron Dual Core 4th Gen,20990,intel_celeron,0.0,0.125,0.25,0.0,windows,3.9
hp,HP Core i3 11th Gen,43500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
lenovo,Lenovo Ideapad 330s Core i5 8th Gen,56990,intel_core_i5,0.0,0.0,0.5,0.1709401709401709,windows,4.0
dell,DELL Inspiron 3510 Pentium Quad Core 11th Gen,35500,intel_pentium,0.0,0.0625,0.0,0.1709401709401709,windows,4.3
hp,HP Ryzen 3 Dual Core,36600,amd_ryzen_3,0.14285714285714285,0.0,0.125,0.1709401709401709,windows,4.7
hp,HP 15s Ryzen 3 Quad Core 5300U,40499,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Pavilion Ryzen 5 Hexa Core 5500U,56900,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.1
lenovo,Lenovo Legion 5 Pro Ryzen 7 Octa Core Ryzen™ 7 5800H,179999,amd_ryzen_7,1.0,0.25,0.0,0.18803418803418803,windows,4.3
infinix,Infinix INBook Y1 Plus Intel Core i3 10th Gen,32990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer Nitro 5 Spin Core i5 8th Gen,79258,intel_core_i5,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,4.0
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL GAMING G5 SERIES Core i5 10th Gen,69890,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS ExpertBook B9 Core i5 10th Gen,132790,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
asus,ASUS ASUS TUF Dash Series Core i5 11th Gen,88990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
asus,ASUS Pro P5 Core i5 8th Gen,85990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
asus,ASUS ExpertBook P2 Core i7 10th Gen,93990,intel_core_i7,0.14285714285714285,0.0,0.5,0.10256410256410253,windows,4.3
lenovo,Lenovo ThinkPad Core i7 10th Gen,174527,intel_core_i7,0.42857142857142855,0.125,0.0,0.07264957264957272,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
hp,HP Intel Core i5 10th Gen,127000,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,5.0
lenovo,Lenovo Core i7 10th Gen,174250,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
acer,acer Aspire 7 Core i5 9th Gen,57090,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
infinix,Infinix INBook Y1 Plus Intel Core i3 10th Gen,32990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Ryzen 5 Hexa Core 5500U,50490,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS VivoBook S14 Core i7 8th Gen,67990,intel_core_i7,0.14285714285714285,0.0625,0.5,0.10256410256410253,windows,4.4
asus,ASUS ExpertBook B9 Intel EVO Core i7 10th Gen,165990,intel_core_i7,0.42857142857142855,0.25,0.0,0.10256410256410253,windows,4.3
hp,HP Victus Ryzen 7 Octa Core 5800H,82990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer Swift 5 Core i5 8th Gen,81998,intel_core_i5,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.0
asus,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,187990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,3.7
asus,ASUS Vivobook 16X Ryzen 7 Octa Core AMD Ryzen 7 5800H,68180,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
msi,MSI Modern 14 Ryzen 5 Hexa Core 5500U,45990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
asus,ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H,88990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.7
hp,HP Pavilion Intel Core i5 11th Gen,66890,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.1
nokia,Nokia PureBook S14 Core i5 11th Gen,47990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.0
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
ultimus,Ultimus S151 Celeron Dual Core,19990,intel_celeron,0.0,0.03125,0.0,0.10683760683760679,windows,4.3
lenovo,Lenovo IdeaPad 3 Chromebook Celeron Dual Core,16990,intel_celeron,0.0,0.03125,0.0,0.0,chrome,3.5
msi,MSI Raider GE67 HX Core i9 12th Gen,419990,intel_core_i9,1.0,0.5,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
hp,HP Pavilion x360 Core i5 12th Gen,76990,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
hp,HP Ryzen 3 Dual Core,27990,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,3.8
vaio,Vaio E Series Ryzen 5 Quad Core 3500U,41990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
hp,HP Envy x360 Creator OLED Intel Evo Core i5 12th Gen,99999,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
msi,MSI Core i5 12th Gen,73490,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.6
avita,Avita Liber Core i7 10th Gen,51990,intel_core_i7,0.42857142857142855,0.25,0.0,0.10256410256410253,windows,3.8
msi,MSI Vector GP66 Core i7 12th Gen,205000,intel_core_i7,0.42857142857142855,0.25,0.0,0.2435897435897436,windows,4.3
infinix,Infinix X1 Slim Series Core i7 10th Gen,46990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,3.7
dell,DELL Core i5 11th Gen,67500,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS Chromebook Celeron Dual Core,21990,intel_celeron,0.0,0.125,0.0,0.10256410256410253,chrome,3.8
